index,b_int,g_int,r_int,h_int,s_int,v_int 
f248c2.png,120.2575,110.7525,193.105,81.66,122.1875,196.955
f248c3.png,133.07,127.8025,155.3825,57.0125,80.3875,165.16
f248c4.png,119.335,176.4075,195.18,31.525,107.1125,200.2325
f248c5.png,145.0275,143.7425,81.9525,70.58,146.8325,152.1475
f248c6.png,177.2375,119.4175,82.5325,85.37,157.7675,177.2375
f248c7.png,131.48,105.0175,86.705,85.8625,129.195,131.48
f249c0.png,120.6625,177.3875,196.1375,28.4025,107.285,201.4525
f249c1.png,187.88,209.9475,206.9775,40.1325,52.8925,219.345
f249c2.png,122.155,110.9475,193.625,82.0175,122.3125,198.5975
f249c3.png,145.9325,143.655,82.1225,70.85,146.84,152.6525
f249c4.png,129.9625,103.365,84.4525,85.68,132.015,129.9625
f249c5.png,135.0175,124.8775,149.0925,59.5,89.91,166.15
f249c6.png,180.8575,122.6725,82.8675,85.01,158.5625,180.8575
f249c7.png,167.975,101.32,183.835,118.5025,132.9775,196.68
f250c0.png,122.2175,183.1575,202.7975,25.4425,105.4875,205.6925
f250c1.png,135.7025,127.76,157.4225,63.7775,81.1075,167.8925
f250c2.png,122.385,114.16,192.395,75.2675,119.6675,197.9
f250c3.png,129.9525,103.365,84.4525,85.68,132.01,129.9525
f250c4.png,141.965,141.7725,80.345,70.415,148.2375,148.895
f250c5.png,167.835,101.36,183.505,118.375,132.785,196.54
f250c6.png,176.855,118.965,81.985,85.37,158.57,176.855
f250c7.png,182.155,201.9375,199.575,40.0,57.6925,213.8
f250c8.png,217.375,200.865,186.9475,72.4975,44.7875,219.115
f251c0.png,121.7825,169.3875,182.3525,37.0725,111.3925,195.0125
f251c1.png,136.4975,123.6125,151.2525,66.825,92.475,168.635
f251c2.png,175.025,105.9375,193.7425,119.6525,130.36,203.635
f251c3.png,141.8375,141.7025,80.5675,70.41,147.84,148.6775
f251c4.png,130.985,102.335,85.2375,87.2375,129.715,130.985
f251c5.png,187.7675,207.365,202.565,43.2975,59.205,219.41
f251c6.png,122.99,112.195,190.46,72.0425,119.9575,196.32
f251c7.png,182.8425,124.165,81.4275,84.7075,160.9225,182.8425
f252c0.png,119.1,176.1375,195.5525,30.7675,107.815,200.6125
f252c1.png,174.9675,105.87,193.705,119.6625,130.4125,203.5975
f252c2.png,140.4425,125.5575,149.705,65.27,96.3575,171.985
f252c3.png,142.5575,142.3125,81.44,70.38,146.195,149.2875
f252c4.png,187.42,206.6225,201.69,43.0775,59.0975,218.6325
f252c5.png,123.235,115.265,189.7275,70.0175,118.895,197.285
f252c6.png,128.8275,102.405,84.75,86.3825,127.7975,128.8275
f252c7.png,176.7125,118.47,81.9175,85.5225,158.6525,176.7125
f253c0.png,123.185,182.895,203.8275,25.51,106.59,207.29
f253c1.png,136.4325,123.545,151.5,67.15,92.375,168.7
f253c2.png,128.8975,114.1725,182.755,66.13,121.6125,196.6375
f253c3.png,169.0325,103.0975,176.42,115.365,132.7125,195.21
f253c4.png,141.8775,140.56,80.6325,70.7475,147.3625,148.5275
f253c5.png,128.3525,100.1725,85.6575,87.48,125.87,128.3525
f253c6.png,185.4425,203.1625,196.1875,45.0575,62.355,214.615
f253c7.png,177.36,119.475,82.7425,85.465,157.6425,177.36
f254c0.png,168.805,102.9725,176.2275,115.3275,132.7875,194.9625
f254c1.png,134.715,125.8875,157.395,69.1075,82.7525,167.3525
f254c2.png,123.03,180.925,201.54,28.48,106.645,205.9075
f254c3.png,130.985,102.335,85.2375,87.2375,129.715,130.985
f254c4.png,141.985,142.07,81.135,70.33,146.64,148.885
f254c5.png,121.3375,111.7575,192.9075,76.18,120.575,196.625
f254c6.png,176.7325,118.5,81.9375,85.5325,158.725,176.7325
f254c7.png,177.3025,197.575,194.69,40.26,62.1675,210.08
f255c0.png,119.7475,175.8925,195.5425,30.6725,107.5025,200.915
f255c1.png,186.095,209.2875,206.2075,40.2125,54.205,218.6325
f255c2.png,122.325,113.1075,188.9175,76.2625,121.16,197.1075
f255c3.png,126.12,97.5125,81.925,87.05,131.92,126.12
f255c4.png,170.835,101.195,193.435,120.8325,133.8725,200.5175
f255c5.png,179.7375,122.415,84.6375,85.2575,155.85,179.7375
f255c6.png,153.555,148.54,87.1225,71.2475,141.1925,160.4625
f255c7.png,140.4925,126.375,149.1375,64.0175,96.64,172.0225
f256c0.png,119.7525,175.8975,195.7525,29.72,107.2425,200.98
f256c1.png,184.6125,207.845,206.68,39.265,51.215,217.015
f256c2.png,135.6825,123.8575,151.38,65.64,91.87,168.1675
f256c3.png,168.8675,102.95,176.8725,115.3525,132.86,195.615
f256c4.png,123.46,111.47,192.185,77.4875,121.915,198.0925
f256c5.png,131.49,99.6225,82.2275,87.425,134.115,131.49
f256c6.png,176.415,118.215,81.57,85.485,159.24,176.415
f256c7.png,149.8325,145.57,85.96,71.2525,141.195,156.5375
f256c8.png,219.6875,205.055,189.4025,75.6425,42.2475,220.0975
f257c0.png,120.105,177.9,197.965,27.3075,106.905,202.425
f257c1.png,168.66,102.89,176.6925,115.3675,132.855,195.395
f257c2.png,123.5775,111.2775,191.465,77.08,121.74,197.7575
f257c3.png,139.2875,126.745,148.475,64.5125,95.575,170.825
f257c4.png,180.49,122.2675,82.5025,85.1075,159.2475,180.49
f257c5.png,145.78,112.1625,88.1425,86.3525,130.9525,145.78
f257c6.png,187.7225,206.4475,201.5425,43.415,59.56,218.9725
f257c7.png,142.11,141.8575,81.945,70.39,144.9275,148.86
f257c8.png,219.7475,206.67,194.9175,76.53,34.315,220.6575
f258c0.png,119.9025,178.2575,198.725,26.3975,106.4,202.6725
f258c1.png,183.045,206.6425,204.085,40.285,55.5025,215.82
f258c2.png,134.92,124.0,150.62,69.3825,91.7125,167.3125
f258c3.png,127.61,97.1975,81.9325,87.6275,133.905,127.61
f258c4.png,168.3225,102.9475,177.095,115.51,132.7125,195.665
f258c5.png,123.2375,112.0725,190.5925,80.475,120.1025,196.9775
f258c6.png,225.5975,212.3375,199.14,76.315,34.2625,226.3275
f258c7.png,142.575,141.8825,82.065,70.5475,144.8,149.085
f258c8.png,176.4875,118.2625,81.6725,85.52,159.1225,176.4875
f259c0.png,119.9025,178.2575,198.725,26.3975,106.4,202.6725
f259c1.png,134.815,123.705,150.97,67.625,92.115,167.5825
f259c2.png,168.335,102.725,177.38,115.615,133.0175,195.88
f259c3.png,138.5975,118.445,171.4275,74.035,126.05,199.105
f259c4.png,130.0,96.235,81.8125,89.0,133.2175,130.0
f259c5.png,153.67,148.26,87.0875,71.4225,141.13,160.1375
f259c6.png,187.345,206.8025,202.185,43.4475,59.435,219.0025
f259c7.png,176.74,118.515,81.925,85.52,158.805,176.74
f259c8.png,219.8675,202.5225,184.465,77.25,48.0225,220.3975
f260c0.png,120.1425,178.275,198.5125,27.1375,106.28,202.5725
f260c1.png,182.81,209.16,207.495,38.815,51.655,216.8025
f260c2.png,127.625,113.485,184.43,75.1475,123.3725,198.3375
f260c3.png,169.44,100.9725,192.9675,121.025,133.95,199.985
f260c4.png,139.075,126.1525,149.11,65.8125,96.79,171.335
f260c5.png,153.2725,148.255,86.92,71.28,141.42,160.02
f260c6.png,136.275,104.735,87.02,88.5075,128.5275,136.275
f260c7.png,175.79,118.4425,81.705,85.36,158.9,175.79
f260c8.png,221.3325,208.205,189.8025,61.835,47.1025,224.3375
f261c0.png,213.3925,212.835,204.2775,60.32,28.28,220.2875
f261c1.png,183.8975,201.72,193.875,46.4,64.9075,213.5275
f261c2.png,142.15,141.8975,81.985,70.39,144.8675,148.9
f261c3.png,145.5725,173.715,184.76,42.9125,87.945,198.605
f261c4.png,167.8325,102.65,176.955,115.6475,132.975,195.4
f261c5.png,145.3725,111.7075,87.6575,86.3975,131.0425,145.3725
f261c6.png,129.47,116.5925,181.79,74.4425,120.3125,198.04
f261c7.png,139.1275,126.195,148.805,65.72,96.6975,171.14
f261c8.png,175.7025,118.0475,82.2425,85.545,157.9525,175.7025
f262c0.png,217.295,214.7175,199.2425,62.795,36.1975,222.6925
f262c1.png,168.455,102.82,177.2025,115.5825,132.8575,195.6875
f262c2.png,133.37,125.9875,156.735,71.505,82.6525,166.42
f262c3.png,175.9175,117.7,83.5175,85.925,155.8575,175.9175
f262c4.png,142.8125,142.02,82.2875,70.58,144.45,149.3325
f262c5.png,145.385,171.425,184.515,36.2775,69.6225,190.05
f262c6.png,123.2425,111.9675,192.4975,78.91,120.7725,198.65
f262c7.png,145.49,111.785,87.76,86.4025,130.965,145.49
f262c8.png,180.1525,204.99,203.415,39.475,54.525,213.6975
f263c0.png,220.0875,217.4875,202.885,62.7825,34.305,226.035
f263c1.png,133.0675,126.0925,155.925,71.3725,82.61,165.8675
f263c2.png,127.09,96.875,81.7175,87.655,133.85,127.09
f263c3.png,128.0475,113.965,183.73,71.16,123.125,198.285
f263c4.png,142.645,141.925,81.95,70.545,145.1275,149.185
f263c5.png,168.1125,102.8075,176.865,115.58,132.7475,195.27
f263c6.png,181.975,200.2875,193.12,44.375,66.305,213.7325
f263c7.png,175.1425,117.55,85.225,86.1275,153.1425,175.1425
f263c8.png,135.85,168.7825,184.71,36.9975,77.4025,188.6925
f264c0.png,133.0675,126.095,155.92,71.37,82.6175,165.8675
f264c1.png,135.875,166.515,177.7625,40.835,94.885,191.7425
f264c2.png,225.88,221.965,206.705,62.94,33.4925,231.1225
f264c3.png,142.645,141.925,81.95,70.545,145.1275,149.185
f264c4.png,168.1125,102.8075,176.865,115.58,132.7475,195.27
f264c5.png,128.0475,113.965,183.73,71.16,123.125,198.285
f264c6.png,131.9,99.61,82.025,87.48,135.2575,131.9
f264c7.png,181.975,200.2875,193.12,44.375,66.305,213.7325
f264c8.png,175.1425,117.55,85.225,86.1275,153.1425,175.1425
f265c0.png,219.625,216.71,201.8575,62.21,34.9625,225.355
f265c1.png,133.0675,126.095,155.915,71.37,82.625,165.8675
f265c2.png,127.1525,96.69,81.565,87.675,134.235,127.1525
f265c3.png,142.645,141.925,81.95,70.545,145.1275,149.185
f265c4.png,168.1125,102.8075,176.865,115.58,132.7475,195.27
f265c5.png,128.0475,113.965,183.73,71.16,123.125,198.285
f265c6.png,181.975,200.2875,193.12,44.375,66.305,213.7325
f265c7.png,175.1425,117.55,85.225,86.1275,153.1425,175.1425
f265c8.png,132.37,176.055,191.635,26.8725,89.2375,196.0875
f266c0.png,183.61,210.2525,208.835,37.8825,54.4525,219.01
f266c1.png,122.2525,113.135,193.1275,82.795,122.7075,200.0825
f266c2.png,141.5025,140.2375,81.28,70.6325,146.5625,148.9325
f266c3.png,219.4875,210.9875,195.2925,66.525,43.0625,223.7375
f266c4.png,134.8275,171.1675,183.145,35.7175,93.655,194.235
f266c5.png,135.5225,106.3525,86.4975,86.5525,129.1975,135.5225
f266c6.png,169.91,100.5175,196.09,121.975,135.3875,201.825
f266c7.png,135.2875,123.2775,150.4475,66.5225,93.07,167.6875
f266c8.png,176.265,118.6225,84.1125,85.8475,155.45,176.265
f267c0.png,135.84,178.1025,196.9975,26.465,86.2525,200.185
f267c1.png,183.61,210.2525,208.835,37.8825,54.4525,219.01
f267c2.png,134.7925,127.1325,156.8725,68.1775,84.4375,168.0475
f267c3.png,122.2525,113.135,193.1275,82.795,122.7075,200.0825
f267c4.png,141.445,140.21,81.2425,70.6225,146.61,148.875
f267c5.png,224.04,219.0475,204.4525,66.6275,34.3025,228.01
f267c6.png,135.5225,106.3525,86.4975,86.5525,129.1975,135.5225
f267c7.png,167.905,100.055,187.6425,119.4625,135.69,198.8875
f267c8.png,176.265,118.6225,84.1125,85.8475,155.45,176.265
f268c0.png,183.61,210.2525,208.835,37.8825,54.4525,219.01
f268c1.png,134.8625,127.15,157.085,68.21,84.4075,168.1575
f268c2.png,122.3125,113.095,193.1775,82.805,122.825,200.1325
f268c3.png,141.475,140.225,81.2875,70.6325,146.525,148.905
f268c4.png,166.7,99.4075,185.75,119.0975,135.5725,197.5475
f268c5.png,133.3525,166.7775,181.67,36.8125,99.55,195.1325
f268c6.png,135.5225,106.3525,86.4975,86.5525,129.1975,135.5225
f268c7.png,214.3075,210.6675,194.7375,60.4125,44.955,221.7025
f268c8.png,176.265,118.6225,84.1125,85.8475,155.45,176.265
f269c0.png,140.9925,140.2025,81.145,70.5125,146.72,148.6225
f269c1.png,183.61,210.2525,208.835,37.8825,54.4525,219.01
f269c2.png,129.325,177.2725,201.785,23.095,93.3475,203.5525
f269c3.png,216.0275,219.8125,203.5225,57.845,36.825,225.9975
f269c4.png,134.645,127.24,157.1025,68.3075,84.2575,168.07
f269c5.png,122.3125,113.095,193.1775,82.805,122.825,200.1325
f269c6.png,166.67,99.3225,185.825,119.1525,135.685,197.5575
f269c7.png,127.4775,100.505,86.3775,87.39,124.9775,127.4775
f269c8.png,176.265,118.6225,84.1125,85.8475,155.45,176.265
f270c0.png,140.9925,140.2025,81.145,70.5125,146.72,148.6225
f270c1.png,132.0175,175.14,197.095,29.42,91.3525,201.4025
f270c2.png,134.7325,127.3275,157.19,68.3075,84.1875,168.1575
f270c3.png,122.3125,113.08,193.2125,82.815,122.8725,200.1675
f270c4.png,212.7725,215.5425,197.35,58.68,40.3975,221.9725
f270c5.png,166.67,99.3225,185.825,119.1525,135.685,197.5575
f270c6.png,180.7575,206.355,205.1625,39.2325,57.125,215.92
f270c7.png,127.4775,100.505,86.3775,87.39,124.9775,127.4775
f270c8.png,176.265,118.6225,84.1125,85.8475,155.45,176.265
f271c0.png,140.9925,140.2025,81.145,70.5125,146.72,148.6225
f271c1.png,183.61,210.2525,208.835,37.8825,54.4525,219.01
f271c2.png,134.78,127.375,157.2375,68.3075,84.16,168.205
f271c3.png,122.3125,113.09,193.1925,82.805,122.9025,200.1675
f271c4.png,166.67,99.3225,185.825,119.1525,135.685,197.5575
f271c5.png,127.4775,100.58,86.235,87.295,125.4725,127.4775
f271c6.png,130.8375,175.91,198.8575,32.8525,97.3875,204.7125
f271c7.png,204.23,202.835,182.14,59.7,52.975,212.9975
f271c8.png,176.265,118.6225,84.1125,85.8475,155.45,176.265
f272c0.png,140.9925,140.2025,81.145,70.5125,146.72,148.6225
f272c1.png,183.61,210.2525,208.835,37.8825,54.4525,219.01
f272c2.png,121.7425,113.22,193.1925,79.3725,123.185,200.1625
f272c3.png,166.67,99.3225,185.825,119.1525,135.685,197.5575
f272c4.png,134.675,177.5375,198.88,32.42,99.735,208.1625
f272c5.png,135.5225,106.5775,86.0975,86.3775,130.175,135.5225
f272c6.png,207.675,206.08,189.4275,56.4375,53.215,218.4975
f272c7.png,141.3025,131.2325,154.4225,61.1525,91.7325,173.9625
f272c8.png,176.265,118.6225,84.1125,85.8475,155.45,176.265
f273c0.png,140.7675,139.9775,80.92,70.5125,147.055,148.3975
f273c1.png,183.61,210.2525,208.835,37.8825,54.4525,219.01
f273c2.png,133.935,181.6125,203.3175,31.53,97.9575,209.645
f273c3.png,121.7425,113.22,193.1925,79.3725,123.185,200.1625
f273c4.png,166.67,99.3225,185.825,119.1525,135.685,197.5575
f273c5.png,135.5225,106.5775,86.0975,86.3775,130.175,135.5225
f273c6.png,141.3025,131.2325,154.4225,61.1525,91.7325,173.9625
f273c7.png,207.57,203.9875,187.7075,56.4325,54.715,218.0975
f273c8.png,176.265,118.6225,84.1125,85.8475,155.45,176.265
f274c0.png,183.555,210.065,208.64,37.9375,54.3875,218.8475
f274c1.png,118.975,110.0125,195.4675,81.99,126.255,199.4425
f274c2.png,132.37,180.32,202.14,32.5875,98.185,208.09
f274c3.png,166.73,99.4,185.8175,119.1425,135.575,197.525
f274c4.png,135.5225,106.5775,86.0975,86.3775,130.175,135.5225
f274c5.png,176.31,118.6675,84.1575,85.8475,155.4125,176.31
f274c6.png,143.6,140.485,82.2625,71.0775,145.82,151.17
f274c7.png,142.9475,129.16,148.8225,61.595,98.25,173.8425
f274c8.png,206.69,201.405,186.04,56.4725,56.07,216.945
f275c0.png,135.415,182.8625,206.4425,33.08,96.3425,211.3925
f275c1.png,121.07,111.3525,192.1225,79.21,124.625,199.2675
f275c2.png,201.375,195.4675,178.6525,56.3075,60.6925,211.12
f275c3.png,181.745,207.51,207.3525,37.8875,53.66,216.775
f275c4.png,135.5225,106.5775,86.0975,86.3775,130.175,135.5225
f275c5.png,176.3725,118.73,84.22,85.8475,155.3725,176.3725
f275c6.png,136.84,125.19,151.23,62.1425,93.74,169.34
f275c7.png,144.4425,142.2325,83.2375,70.7975,144.495,151.9975
f275c8.png,168.435,99.9675,188.205,119.53,136.0125,199.545
f276c0.png,120.2675,111.465,191.8975,77.69,124.49,198.8325
f276c1.png,140.76,139.89,80.8225,70.5375,147.24,148.38
f276c2.png,166.7025,99.8075,185.6775,119.055,135.0275,197.4325
f276c3.png,181.1475,207.3625,206.8525,37.8675,54.2425,216.445
f276c4.png,133.835,183.66,205.715,25.8625,92.6125,208.575
f276c5.png,135.5225,106.5775,86.0975,86.3775,130.175,135.5225
f276c6.png,176.3925,118.75,84.24,85.8475,155.3625,176.3925
f276c7.png,215.535,215.93,207.8625,53.235,36.9725,226.5925
f276c8.png,137.55,127.85,154.61,63.38,89.745,170.9025
f277c0.png,133.8425,181.2625,201.39,26.905,92.4825,205.7275
f277c1.png,118.425,109.85,196.145,78.5875,126.895,199.935
f277c2.png,136.7925,125.045,150.9575,62.02,94.135,169.2425
f277c3.png,140.76,139.67,81.2025,70.63,146.3325,148.3
f277c4.png,166.7025,99.7175,185.8775,119.1425,134.945,197.4325
f277c5.png,181.3075,207.36,207.1075,37.915,54.1925,216.67
f277c6.png,134.3175,106.44,85.805,86.025,129.365,134.3175
f277c7.png,176.3925,118.75,84.24,85.8475,155.3625,176.3925
f277c8.png,204.215,195.8975,180.245,55.8025,61.565,214.45
f277c9.png,210.7425,209.255,200.4975,50.0275,46.9475,222.2175
f278c0.png,139.21,183.4325,207.4575,35.0025,94.1025,213.085
f278c1.png,118.425,109.85,196.145,78.5875,126.895,199.935
f278c2.png,136.7925,125.045,150.9575,62.02,94.135,169.2425
f278c3.png,140.76,139.67,81.2025,70.63,146.3325,148.3
f278c4.png,166.7025,99.7175,185.8775,119.1425,134.945,197.4325
f278c5.png,206.9775,205.3175,196.82,50.3025,44.4225,217.77
f278c6.png,181.3075,207.36,207.1075,37.915,54.1925,216.67
f278c7.png,134.3175,106.44,85.805,86.025,129.365,134.3175
f278c8.png,176.3925,118.75,84.24,85.8475,155.3625,176.3925
f279c0.png,118.425,109.85,196.145,78.5875,126.895,199.935
f279c1.png,140.76,139.67,81.2025,70.63,146.3325,148.3
f279c2.png,134.4925,127.195,156.99,64.895,84.93,168.1625
f279c3.png,166.7025,99.7175,185.8775,119.1425,134.945,197.4325
f279c4.png,137.905,180.6875,191.7825,34.585,101.1625,206.675
f279c5.png,181.3075,207.36,207.1075,37.915,54.1925,216.67
f279c6.png,134.3225,106.445,85.81,86.025,129.36,134.3225
f279c7.png,179.4775,122.0375,83.975,85.29,156.775,179.4775
f279c8.png,209.4625,208.93,198.2375,52.2875,44.23,220.265
f280c0.png,183.395,209.7775,208.4925,37.85,54.4175,218.73
f280c1.png,121.4125,110.77,192.6775,75.7725,125.3775,199.4275
f280c2.png,140.76,139.67,81.2025,70.63,146.3325,148.3
f280c3.png,135.29,184.7175,206.0175,24.0,93.48,210.1425
f280c4.png,134.3725,127.2075,156.99,65.0,84.8125,168.1
f280c5.png,207.8375,206.3775,197.27,55.44,42.89,217.83
f280c6.png,166.7025,99.7175,185.8775,119.1425,134.945,197.4325
f280c7.png,134.2775,106.4675,85.79,86.005,129.365,134.2775
f280c8.png,179.4775,122.0375,83.975,85.29,156.775,179.4775
f281c0.png,180.6075,207.0625,208.115,37.82,55.2675,217.52
f281c1.png,183.545,119.745,177.195,111.4775,127.5225,208.1125
f281c2.png,136.5525,131.6525,159.945,58.965,80.7675,170.44
f281c3.png,121.525,110.7275,192.9025,77.57,124.79,199.605
f281c4.png,141.9275,141.1475,81.6225,70.5625,145.965,149.0775
f281c5.png,129.1075,100.675,82.425,86.37,131.9925,129.1075
f281c6.png,136.085,184.0225,205.3325,31.1,88.9775,208.45
f281c7.png,216.9825,220.5525,209.11,54.025,34.845,227.8125
f281c8.png,168.41,103.3325,173.615,114.8375,135.6725,195.7225
f281c9.png,178.385,122.0025,83.56,85.0725,156.9075,178.385
f282c0.png,141.41,183.975,207.5925,33.205,91.9125,213.405
f282c1.png,183.545,119.745,177.195,111.4775,127.5225,208.1125
f282c2.png,182.5175,209.7125,209.14,37.2025,55.6675,219.3325
f282c3.png,126.55,112.8575,184.8875,75.1675,127.225,199.9125
f282c4.png,136.5525,131.6525,159.945,58.965,80.7675,170.44
f282c5.png,129.1075,100.675,82.425,86.37,131.9925,129.1075
f282c6.png,145.065,141.89,83.2175,71.13,144.5225,152.17
f282c7.png,215.9375,220.0325,208.9775,53.93,33.2975,226.2975
f282c8.png,168.41,103.3325,173.615,114.8375,135.6725,195.7225
f282c9.png,178.385,122.0025,83.56,85.0725,156.9075,178.385
f283c0.png,208.0675,209.7025,196.4075,54.615,42.845,218.185
f283c1.png,183.545,119.745,177.195,111.4775,127.5225,208.1125
f283c2.png,182.3125,209.7275,209.14,37.2575,55.935,219.3225
f283c3.png,126.55,112.935,184.72,75.085,127.155,199.8525
f283c4.png,136.5525,131.6525,159.945,58.965,80.7675,170.44
f283c5.png,136.0375,185.6875,205.9725,28.935,88.6,208.6675
f283c6.png,141.9275,141.1475,81.6225,70.5625,145.965,149.0775
f283c7.png,129.1075,100.675,82.425,86.37,131.9925,129.1075
f283c8.png,168.41,103.3325,173.615,114.8375,135.6725,195.7225
f283c9.png,178.385,122.0025,83.56,85.0725,156.9075,178.385
f284c0.png,183.545,119.745,177.195,111.4775,127.5225,208.1125
f284c1.png,182.3125,209.7275,209.14,37.2575,55.935,219.3225
f284c2.png,126.55,112.935,184.72,75.085,127.155,199.8525
f284c3.png,136.5525,131.6525,159.945,58.965,80.7675,170.44
f284c4.png,216.7175,219.94,209.0225,54.92,32.6325,226.7375
f284c5.png,146.29,178.36,196.25,41.055,94.705,210.805
f284c6.png,141.9275,141.1475,81.6225,70.5625,145.965,149.0775
f284c7.png,129.1075,100.675,82.425,86.37,131.9925,129.1075
f284c8.png,168.41,103.3325,173.615,114.8375,135.6725,195.7225
f284c9.png,175.7,119.03,83.97,85.6125,155.4525,175.7
f285c0.png,211.06,212.0875,199.6875,55.185,40.3575,220.6075
f285c1.png,141.155,139.525,80.7125,70.8275,147.2775,148.305
f285c2.png,183.545,119.745,177.195,111.4775,127.5225,208.1125
